0.7229984402656555, 0.125, 2.1294606995070353e-05
0.7331603467464447, 0.5, 0.7462179660797119
0.7524136900901794, 0.359375, 0.5649193525314331
0.7190031409263611, 0.203125, 0.6772898435592651
0.7038598656654358, 0.265625, 0.6794876456260681
0.6861394643783569, 0.671875, 0.7049604654312134
0.6927959024906158, 0.359375, 0.6365984678268433
0.6859472692012787, 0.546875, 0.7149121761322021
0.6652083098888397, 0.625, 0.6166620254516602
0.6108226776123047, 0.71875, 0.907503604888916
0.629249781370163, 0.765625, 0.7918226718902588
0.7229495644569397, 0.5, 0.6487823724746704
0.7157317698001862, 0.40625, 0.7088466286659241
0.710997462272644, 0.390625, 0.7350825667381287
0.6554611325263977, 0.546875, 0.6741266250610352
0.6538851857185364, 0.75, 0.833509087562561
0.6779233515262604, 0.65625, 0.739916205406189
0.6795373857021332, 0.65625, 0.7305693626403809
0.7401442527770996, 0.3125, 0.6198463439941406
0.6554504930973053, 0.625, 0.8348695635795593
