0.7351735830307007, 0.03125, 0.11189565062522888
0.7087763547897339, 0.625, 0.7555204033851624
0.7080712020397186, 0.53125, 0.7422512769699097
0.7578630745410919, 0.265625, 0.5742968320846558
0.7164647579193115, 0.40625, 0.5727713108062744
0.7203823328018188, 0.390625, 0.6812360286712646
0.7005681395530701, 0.453125, 0.6686014533042908
0.6017042100429535, 0.703125, 0.911109447479248
0.6125283092260361, 0.71875, 0.9587175846099854
0.6888214349746704, 0.453125, 0.6891447305679321
0.5916201621294022, 0.703125, 0.9817964434623718
0.57161083817482, 0.734375, 0.9299366474151611
0.8293877243995667, 0.359375, 0.7939503192901611
0.6967087388038635, 0.71875, 1.0209789276123047
0.5270020663738251, 0.640625, 1.078278660774231
0.39815419912338257, 0.859375, 1.1684249639511108
0.5497051030397415, 0.65625, 0.9470624923706055
0.5529563724994659, 0.625, 1.2129881381988525
0.5944101810455322, 0.71875, 1.1558597087860107
0.6823639571666718, 0.640625, 1.3580389022827148
